Unnamed: 0,gloss,week_of_year_sin,week_of_year_cos,days_since_last_cleaning,collector_pos_x,collector_pos_y,collector_pos_loop,irradiance,cumul_irradiance,focus,dumping,collector_temperature,wind_u_avg,wind_v_avg,wind_hours_above_thres,wind_hours_since_thres,sca_angle_wind,diff_dew_amb_avg,dew_hours_under_thres,dew_hours_since_thres,sca_angle_dew,precip_avg,precip_max,precip_hours_above_thres,precip_hours_since_thres,sca_angle_precip,precip_dry_hours,precip_hours_since_dry_period,sca_angle_dry,pm10_avg,ESTIMATED_SOILING_LOSS_PERCENT
1761,97.56666666666666,-0.2393156642875586,0.9709418174260518,1.0784375,35,8,2,325.95984256432047,29460.69756423676,0.7394047024602746,0.0014461922821545,252.1655665372254,-3.036420288790965,1.8752995306896865,1.4833333333333334,1.9536111111111112,98.22344140137324,2.4259580596666344,21.094444444444445,0.0008333333333333,52.61824642459688,0.0,0.0,0,25.8825,0.0,24,0.0,32.559170434574554,8.903997539277952e-09,-1.993350984348174
1762,97.2,-0.2393156642875586,0.9709418174260518,1.078912037037037,35,7,1,325.95984256432047,29460.69756423676,0.7263272079877776,0.0,231.566447360144,-3.036385559853612,1.8752646152216064,1.4833333333333334,1.965833333333333,98.04150085830211,2.4260305091369734,21.105555555555554,0.0019444444444444,52.54986621558567,0.0,0.0,0,25.89388888888889,0.0,24,0.0,32.49731190167924,8.903997539277952e-09,-1.6100483328866746
1763,97.15,-0.2393156642875586,0.9709418174260518,1.079351851851852,36,7,4,325.95984256432047,29460.69756423676,0.7512916694683422,0.0168978859229076,286.6994632948102,-3.036247614679473,1.875261715186991,1.4833333333333334,1.9744444444444444,97.8340941011236,2.426082199353693,21.113888888888887,0.0022222222222222,65.84272991744687,0.0,0.0,0,25.904444444444444,0.0,24,0.0,81.2122489548215,8.903997539277952e-09,-1.557779789505563
1764,97.8,-0.2393156642875586,0.9709418174260518,1.0801967592592592,26,8,3,325.95984256432047,29460.69756423676,0.7386822133902056,0.0412515333315576,269.3460929470288,-3.0361497651167744,1.875177496421368,1.4833333333333334,1.9952777777777777,97.69829705056176,2.426207817246616,21.136111111111116,0.0008333333333333,65.78392008955524,0.0,0.0,0,25.924722222222226,0.0,24,0.0,81.1005437599538,8.903997539277952e-09,-2.237270853460043
1765,96.4,-0.2393156642875586,0.9709418174260518,1.0803703703703702,25,8,2,325.95984256432047,29460.69756423676,0.737476033497696,0.0034826372845918,250.25721417782705,-3.0360304707956103,1.8750704374073013,1.4833333333333334,2.0,98.2786946004994,2.4262375760298798,21.141666666666666,0.0,52.55784932852721,0.0,0.0,0,25.92888888888889,0.0,24,0.0,32.532698415962166,8.903997539277952e-09,-0.7737516387888447
1766,97.5,-0.2393156642875586,0.9709418174260518,1.080925925925926,25,7,1,325.95984256432047,29460.69756423676,0.7424036779608233,0.0,230.6948049285377,-3.036066749864708,1.8750132271312276,1.4833333333333334,2.013888888888889,98.34094101123596,2.4263088266208084,21.155555555555555,0.0,52.48900673169047,0.0,0.0,0,25.942222222222224,0.0,24,0.0,32.502022971793494,8.903997539277952e-09,-1.9236595931733589
1767,97.75,-0.2393156642875586,0.9709418174260518,1.0813194444444445,26,7,4,325.95984256432047,29460.69756423676,0.7238600417060617,0.1315810869665167,286.08247470946856,-3.0360309519093542,1.874852032424396,1.4833333333333334,2.0216666666666665,97.70168149188515,2.4263343725779136,21.16111111111111,0.0022222222222222,66.08303114334471,0.0,0.0,0,25.951666666666668,0.0,24,0.0,81.06210368469542,8.903997539277952e-09,-2.1850023100789313
1768,97.03333333333336,-0.2393156642875586,0.9709418174260518,1.0821180555555556,18,8,3,325.95984256432047,29460.69756423676,0.7582490086259823,0.0098864685696115,268.62328455442207,-3.0360754590672547,1.8748356435494933,1.4833333333333334,2.0413888888888887,97.98237554619224,2.4264170894127,21.18055555555556,0.0025,66.21527623911373,0.0,0.0,0,25.97083333333333,0.0,24,0.0,81.21979127770675,8.903997539277952e-09,-1.4358198549496506
1769,97.7,-0.2393156642875586,0.9709418174260518,1.0822337962962962,17,8,2,325.95984256432047,29460.69756423676,0.7421918656001041,0.0024209429253392,248.7137778557212,-3.035978170348732,1.8747752118555696,1.4833333333333334,2.044722222222222,98.25239934456933,2.4264404924904253,21.18611111111111,0.0002777777777777,52.38332758966399,0.0,0.0,0,25.97361111111111,0.0,24,0.0,32.518251493012734,8.903997539277952e-09,-2.13273376669782
1770,97.6,-0.2393156642875586,0.9709418174260518,1.0827430555555555,17,7,1,325.95984256432047,29460.69756423676,0.728705230912208,0.0,228.24779881915768,-3.0359481491025857,1.8746899402885284,1.4833333333333334,2.0575,98.08440133426971,2.426486782848653,21.197222222222223,0.0019444444444444,52.36554065188288,0.0,0.0,0,25.98583333333333,0.0,24,0.0,32.44053242518634,8.903997539277952e-09,-2.028196679935582
